_id,Site,SiteNumber,Seconds,DateTime,Latitude,Longitude,Hsig,Hmax,Tp,Tz,SST,Direction,Current Speed,Current Direction
5999,Tweed Offshore,2487,1687442400,2023-06-23T00:00:00,-28.21451,153.68074,1.24,2.31,9.09,5.37,20.94,151.49,0.57,157.01
6000,Tweed Offshore,2487,1687444200,2023-06-23T00:30:00,-28.21447,153.68089,1.2,2.15,9.52,4.98,20.85,144.01,0.66,148.31
6001,Tweed Offshore,2487,1687446000,2023-06-23T01:00:00,-28.21448,153.6808,1.27,2.53,9.52,5.28,20.81,140.94,0.63,150.77
6002,Tweed Offshore,2487,1687447800,2023-06-23T01:30:00,-28.2145,153.68078,1.22,1.95,9.09,4.81,20.72,148.14,0.58,162.11
6003,Tweed Offshore,2487,1687449600,2023-06-23T02:00:00,-28.2145,153.6808,1.22,2.11,9.52,4.62,20.68,148.76,0.58,161.67
6004,Tweed Offshore,2487,1687451400,2023-06-23T02:30:00,-28.21445,153.68095,1.21,2.27,9.52,5.17,20.5,147.18,0.47,149.54
6005,Tweed Offshore,2487,1687453200,2023-06-23T03:00:00,-28.21447,153.68091,1.21,2.24,9.52,4.68,20.5,146.56,0.45,142.95
6006,Tweed Offshore,2487,1687455000,2023-06-23T03:30:00,-28.21447,153.68089,1.09,2.18,9.52,4.39,20.5,148.94,0.48,147.52
6007,Tweed Offshore,2487,1687456800,2023-06-23T04:00:00,-28.21447,153.68091,1.16,1.82,9.09,4.39,20.5,144.8,0.53,149.45
6008,Tweed Offshore,2487,1687458600,2023-06-23T04:30:00,-28.21445,153.68097,1.18,2.48,8.7,4.16,20.5,147.09,0.53,149.27
6009,Tweed Offshore,2487,1687460400,2023-06-23T05:00:00,-28.21447,153.68091,1.26,2.07,9.09,4.01,20.5,143.84,0.51,150.68
6010,Tweed Offshore,2487,1687462200,2023-06-23T05:30:00,-28.21445,153.68095,1.11,1.93,9.52,3.79,20.5,149.82,0.49,141.36
6011,Tweed Offshore,2487,1687464000,2023-06-23T06:00:00,-28.21447,153.68095,1.21,2.25,9.52,3.89,20.46,148.58,0.52,146.81
6012,Tweed Offshore,2487,1687465800,2023-06-23T06:30:00,-28.21445,153.68097,1.14,1.87,9.52,3.82,20.42,150.08,0.49,145.41
6013,Tweed Offshore,2487,1687467600,2023-06-23T07:00:00,-28.21445,153.68097,1,1.52,8.33,3.86,20.46,139.53,0.48,144.62
6014,Tweed Offshore,2487,1687469400,2023-06-23T07:30:00,-28.21445,153.68097,1.01,1.58,9.52,3.96,20.46,155.35,0.38,148.48
6015,Tweed Offshore,2487,1687471200,2023-06-23T08:00:00,-28.21447,153.68095,1.03,1.52,9.09,3.78,20.5,154.39,0.48,152.18
6016,Tweed Offshore,2487,1687473000,2023-06-23T08:30:00,-28.21445,153.68095,1.01,1.94,9.09,3.91,20.5,149.55,0.46,153.32
6017,Tweed Offshore,2487,1687474800,2023-06-23T09:00:00,-28.21447,153.68091,0.89,1.45,8.7,3.76,20.55,152.54,0.43,152.35
6018,Tweed Offshore,2487,1687476600,2023-06-23T09:30:00,-28.21447,153.68097,0.91,1.43,9.52,3.78,20.55,146.39,0.51,149.98
6019,Tweed Offshore,2487,1687478400,2023-06-23T10:00:00,-28.21447,153.68091,0.95,1.66,9.09,3.76,20.64,143.75,0.5,153.05
6020,Tweed Offshore,2487,1687480200,2023-06-23T10:30:00,-28.21447,153.68089,0.95,1.55,10,3.6,20.64,132.06,0.49,152.97
6021,Tweed Offshore,2487,1687482000,2023-06-23T11:00:00,-28.21448,153.68087,0.89,1.37,8.7,3.56,20.64,143.57,0.45,154.02
6022,Tweed Offshore,2487,1687483800,2023-06-23T11:30:00,-28.21448,153.68084,0.98,1.62,9.09,3.58,20.68,144.72,0.51,149.8
6023,Tweed Offshore,2487,1687485600,2023-06-23T12:00:00,-28.21448,153.6808,0.97,1.79,10,3.62,20.68,144.54,0.48,158.51
6024,Tweed Offshore,2487,1687487400,2023-06-23T12:30:00,-28.21447,153.6808,0.94,1.54,10,3.6,20.72,146.56,0.5,158.15
6025,Tweed Offshore,2487,1687489200,2023-06-23T13:00:00,-28.21447,153.68093,0.99,1.51,9.52,3.66,20.68,137.77,0.48,154.2
6026,Tweed Offshore,2487,1687491000,2023-06-23T13:30:00,-28.21447,153.68087,0.97,1.58,11.11,3.52,20.68,121.42,0.56,155.43
6027,Tweed Offshore,2487,1687492800,2023-06-23T14:00:00,-28.21448,153.68084,0.94,1.63,10,3.46,20.68,133.55,0.6,157.27
6028,Tweed Offshore,2487,1687494600,2023-06-23T14:30:00,-28.21447,153.68084,1,1.75,9.09,3.63,20.72,130.12,0.59,156.13
6029,Tweed Offshore,2487,1687496400,2023-06-23T15:00:00,-28.2145,153.68078,0.96,1.47,9.09,3.62,20.72,131.71,0.56,158.42
6030,Tweed Offshore,2487,1687498200,2023-06-23T15:30:00,-28.2145,153.68078,0.95,1.82,9.52,3.56,20.72,128.36,0.56,152.09
6031,Tweed Offshore,2487,1687500000,2023-06-23T16:00:00,-28.21448,153.68078,0.95,1.5,9.52,3.61,20.72,124.67,0.65,157.45
6032,Tweed Offshore,2487,1687501800,2023-06-23T16:30:00,-28.21448,153.68087,1,1.64,9.52,3.67,20.72,127.4,0.6,155.16
6033,Tweed Offshore,2487,1687503600,2023-06-23T17:00:00,-28.2145,153.68082,0.92,1.62,9.52,3.6,20.72,123.97,0.59,157.54
6034,Tweed Offshore,2487,1687505400,2023-06-23T17:30:00,-28.2145,153.6808,0.97,1.56,10,3.63,20.72,126.69,0.51,158.42
6035,Tweed Offshore,2487,1687507200,2023-06-23T18:00:00,-28.2145,153.68076,0.97,1.88,10.53,3.8,20.72,125.82,0.56,160.18
6036,Tweed Offshore,2487,1687509000,2023-06-23T18:30:00,-28.2145,153.68074,0.95,1.53,10,3.81,20.72,124.5,0.66,158.42
6037,Tweed Offshore,2487,1687510800,2023-06-23T19:00:00,-28.2145,153.68076,0.93,1.5,10.53,3.85,20.72,129.77,0.6,154.64
6038,Tweed Offshore,2487,1687512600,2023-06-23T19:30:00,-28.2145,153.68076,0.93,1.67,9.52,4.1,20.72,120.19,0.6,158.86
6039,Tweed Offshore,2487,1687514400,2023-06-23T20:00:00,-28.2145,153.68074,0.87,1.38,9.52,4.27,20.72,123.79,0.53,153.05
6040,Tweed Offshore,2487,1687516200,2023-06-23T20:30:00,-28.2145,153.68078,0.82,1.38,9.09,4.21,20.68,127.13,0.47,159.91
6041,Tweed Offshore,2487,1687518000,2023-06-23T21:00:00,-28.21448,153.68087,0.88,1.64,10,4.64,20.64,121.07,0.5,152.88
6042,Tweed Offshore,2487,1687519800,2023-06-23T21:30:00,-28.21447,153.68084,0.85,1.55,10,4.57,20.5,122.74,0.48,149.27
6043,Tweed Offshore,2487,1687521600,2023-06-23T22:00:00,-28.21444,153.68091,0.86,1.46,10,4.82,20.37,125.73,0.47,142.95
6044,Tweed Offshore,2487,1687523400,2023-06-23T22:30:00,-28.21442,153.68104,0.84,1.43,10.53,4.94,20.42,120.63,0.42,131.6
6045,Tweed Offshore,2487,1687525200,2023-06-23T23:00:00,-28.21442,153.68104,0.82,1.4,10,4.71,20.42,129.33,0.43,137.41
6046,Tweed Offshore,2487,1687527000,2023-06-23T23:30:00,-28.21442,153.6811,0.84,1.2,10,4.62,20.42,127.4,0.49,134.77
6047,Tweed Offshore,2487,1687528800,2023-06-24T00:00:00,-28.21441,153.6811,0.83,1.49,10,4.59,20.42,123,0.47,136.79
6048,Tweed Offshore,2487,1687530600,2023-06-24T00:30:00,-28.21441,153.6811,0.89,1.57,9.52,4.63,20.5,126.87,0.51,134.24
6049,Tweed Offshore,2487,1687532400,2023-06-24T01:00:00,-28.21442,153.68108,0.87,1.44,10,4.47,20.5,119.66,0.51,134.24
6050,Tweed Offshore,2487,1687534200,2023-06-24T01:30:00,-28.21441,153.68106,0.89,1.29,10,4.47,20.5,118.87,0.49,126.77
6051,Tweed Offshore,2487,1687536000,2023-06-24T02:00:00,-28.21441,153.68106,0.84,1.34,10,4.28,20.55,123.18,0.5,128.18
6052,Tweed Offshore,2487,1687537800,2023-06-24T02:30:00,-28.21442,153.68106,0.75,1.32,10.53,4.17,20.55,117.55,0.45,135.12
6053,Tweed Offshore,2487,1687539600,2023-06-24T03:00:00,-28.21442,153.68099,0.77,1.35,10,4.38,20.55,117.64,0.43,133.71
6054,Tweed Offshore,2487,1687541400,2023-06-24T03:30:00,-28.21444,153.68097,0.75,1.35,10,4.41,20.55,126.08,0.38,146.29
6055,Tweed Offshore,2487,1687543200,2023-06-24T04:00:00,-28.21444,153.68095,0.72,1.15,10,4.52,20.55,130.56,0.49,141.45
6056,Tweed Offshore,2487,1687545000,2023-06-24T04:30:00,-28.21445,153.68091,0.73,1.31,9.52,4.84,20.55,130.83,0.41,150.59
6057,Tweed Offshore,2487,1687546800,2023-06-24T05:00:00,-28.21445,153.68091,0.72,1.23,9.09,4.94,20.55,125.46,0.36,146.37
6058,Tweed Offshore,2487,1687548600,2023-06-24T05:30:00,-28.21447,153.68089,0.7,1.21,9.52,4.8,20.55,134.61,0.4,145.76
6059,Tweed Offshore,2487,1687550400,2023-06-24T06:00:00,-28.21447,153.68087,0.72,1.26,10.53,4.79,20.55,124.5,0.36,143.74
6060,Tweed Offshore,2487,1687552200,2023-06-24T06:30:00,-28.21447,153.68084,0.75,1.31,14.29,5,20.55,96.28,0.35,148.13
6061,Tweed Offshore,2487,1687554000,2023-06-24T07:00:00,-28.21447,153.68087,0.7,1.08,9.52,4.74,20.59,139.71,0.34,142.15
6062,Tweed Offshore,2487,1687555800,2023-06-24T07:30:00,-28.21447,153.68084,0.76,1.23,10,4.65,20.59,127.75,0.36,150.15
6063,Tweed Offshore,2487,1687557600,2023-06-24T08:00:00,-28.21447,153.68084,0.79,1.22,9.52,4.34,20.59,131.44,0.36,152.62
6064,Tweed Offshore,2487,1687559400,2023-06-24T08:30:00,-28.21448,153.68084,0.76,1.53,10.53,4.02,20.64,119.93,0.34,154.55
6065,Tweed Offshore,2487,1687561200,2023-06-24T09:00:00,-28.21448,153.68084,0.73,1.18,12.5,4.09,20.64,106.74,0.39,148.57
6066,Tweed Offshore,2487,1687563000,2023-06-24T09:30:00,-28.21448,153.6808,0.77,1.33,9.52,4.29,20.64,131.27,0.38,155.43
6067,Tweed Offshore,2487,1687564800,2023-06-24T10:00:00,-28.21448,153.68087,0.79,1.19,10,4.56,20.64,128.19,0.41,152.35
6068,Tweed Offshore,2487,1687566600,2023-06-24T10:30:00,-28.21447,153.68084,0.8,1.33,9.52,4.91,20.64,130.83,0.41,151.74
6069,Tweed Offshore,2487,1687568400,2023-06-24T11:00:00,-28.21445,153.68084,0.79,1.25,10,5.24,20.68,130.3,0.33,151.38
6070,Tweed Offshore,2487,1687570200,2023-06-24T11:30:00,-28.21447,153.68076,0.75,1.17,10,5.29,20.72,135.84,0.41,153.05
6071,Tweed Offshore,2487,1687572000,2023-06-24T12:00:00,-28.21447,153.68082,0.78,1.33,12.5,5.71,20.85,104.45,0.4,154.11
6072,Tweed Offshore,2487,1687573800,2023-06-24T12:30:00,-28.2145,153.68076,0.73,1.22,12.5,5.57,20.85,98.91,0.46,158.68
6073,Tweed Offshore,2487,1687575600,2023-06-24T13:00:00,-28.21448,153.68078,0.8,1.53,13.33,5.86,20.9,99.97,0.5,159.74
6074,Tweed Offshore,2487,1687577400,2023-06-24T13:30:00,-28.21448,153.68074,0.78,1.21,9.09,4.92,20.9,135.4,0.54,160.18
6075,Tweed Offshore,2487,1687579200,2023-06-24T14:00:00,-28.21448,153.68076,0.78,1.45,11.76,4.45,20.9,105.51,0.55,166.33
6076,Tweed Offshore,2487,1687581000,2023-06-24T14:30:00,-28.21448,153.68076,0.76,1.29,11.11,4.2,20.9,105.77,0.58,166.24
6077,Tweed Offshore,2487,1687582800,2023-06-24T15:00:00,-28.21451,153.68072,0.82,1.39,13.33,4.18,20.9,96.72,0.57,166.95
6078,Tweed Offshore,2487,1687584600,2023-06-24T15:30:00,-28.2145,153.68076,0.81,1.4,8.7,4.14,20.9,131.88,0.59,168.62
6079,Tweed Offshore,2487,1687586400,2023-06-24T16:00:00,-28.21451,153.68074,0.77,1.4,12.5,4.22,20.85,93.38,0.61,166.24
6080,Tweed Offshore,2487,1687588200,2023-06-24T16:30:00,-28.2145,153.68074,0.75,1.12,9.52,4.18,20.85,135.57,0.62,167.03
6081,Tweed Offshore,2487,1687590000,2023-06-24T17:00:00,-28.21451,153.68074,0.86,1.48,9.52,4.48,20.85,140.76,0.64,160.79
6082,Tweed Offshore,2487,1687591800,2023-06-24T17:30:00,-28.2145,153.68076,0.81,1.42,12.5,4.17,20.85,90.12,0.51,162.11
6083,Tweed Offshore,2487,1687593600,2023-06-24T18:00:00,-28.2145,153.68076,0.79,1.39,8.7,4.18,20.85,128.45,0.64,162.9
6084,Tweed Offshore,2487,1687595400,2023-06-24T18:30:00,-28.2145,153.68074,0.86,1.55,8.7,4.4,20.85,135.13,0.61,165.54
6085,Tweed Offshore,2487,1687597200,2023-06-24T19:00:00,-28.2145,153.68074,0.81,1.34,9.09,4.27,20.85,137.95,0.61,161.76
6086,Tweed Offshore,2487,1687599000,2023-06-24T19:30:00,-28.2145,153.6808,0.86,1.67,6.9,4.27,20.85,153.77,0.68,160.18
6087,Tweed Offshore,2487,1687600800,2023-06-24T20:00:00,-28.2145,153.6808,0.86,1.57,9.09,4.24,20.85,141.64,0.69,155.6
6088,Tweed Offshore,2487,1687602600,2023-06-24T20:30:00,-28.2145,153.68082,0.93,1.42,8.33,4.37,20.85,147.62,0.63,161.14
6089,Tweed Offshore,2487,1687604400,2023-06-24T21:00:00,-28.2145,153.68082,0.96,1.81,9.09,4.8,20.85,142.78,0.63,157.71
6090,Tweed Offshore,2487,1687606200,2023-06-24T21:30:00,-28.21448,153.68089,1,1.83,11.76,5.06,20.85,89.68,0.6,158.51
6091,Tweed Offshore,2487,1687609800,2023-06-24T22:30:00,-28.21444,153.68104,1,1.52,8.7,4.67,20.85,133.82,0.68,145.76
6092,Tweed Offshore,2487,1687611600,2023-06-24T23:00:00,-28.21444,153.68104,1.05,1.75,8.7,4.83,20.85,146.21,0.67,148.75
6093,Tweed Offshore,2487,1687613400,2023-06-24T23:30:00,-28.21444,153.68108,1.02,1.92,8.33,4.76,20.81,151.4,0.67,144.18
6094,Tweed Offshore,2487,1687615200,2023-06-25T00:00:00,-28.21442,153.68112,1.06,2.02,8.7,5.1,20.81,148.14,0.7,142.51
6095,Tweed Offshore,2487,1687617000,2023-06-25T00:30:00,-28.21445,153.68106,0.99,1.66,8.33,4.68,20.81,168.72,0.65,144.88
6096,Tweed Offshore,2487,1687618800,2023-06-25T01:00:00,-28.21445,153.68104,0.99,1.54,8.33,4.81,20.81,158.96,0.64,154.46
6097,Tweed Offshore,2487,1687620600,2023-06-25T01:30:00,-28.21444,153.68104,0.92,1.58,8.33,4.56,20.77,147.79,0.62,143.74
6098,Tweed Offshore,2487,1687622400,2023-06-25T02:00:00,-28.21444,153.68099,0.92,1.43,8,4.45,20.77,153.77,0.59,153.85
6099,Tweed Offshore,2487,1687624200,2023-06-25T02:30:00,-28.21444,153.68106,0.93,1.52,7.41,4.85,20.77,157.55,0.65,151.91
6100,Tweed Offshore,2487,1687626000,2023-06-25T03:00:00,-28.21445,153.68102,0.85,1.44,7.69,4.78,20.77,157.73,0.56,153.05
6101,Tweed Offshore,2487,1687627800,2023-06-25T03:30:00,-28.21445,153.68102,0.91,1.7,8,4.7,20.77,156.14,0.58,157.45
6102,Tweed Offshore,2487,1687629600,2023-06-25T04:00:00,-28.21444,153.68102,0.8,1.53,12.5,4.46,20.77,99.53,0.59,148.66
6103,Tweed Offshore,2487,1687631400,2023-06-25T04:30:00,-28.21445,153.68102,0.82,1.47,11.11,4.2,20.77,104.89,0.57,142.95
6104,Tweed Offshore,2487,1687633200,2023-06-25T05:00:00,-28.21442,153.68104,0.83,1.5,7.69,4.16,20.77,158.08,0.52,144.7
6105,Tweed Offshore,2487,1687635000,2023-06-25T05:30:00,-28.21444,153.68104,0.84,1.55,10,4.38,20.81,137.33,0.56,140.75
6106,Tweed Offshore,2487,1687636800,2023-06-25T06:00:00,-28.21442,153.68106,0.84,1.55,8.33,4.32,20.81,147.97,0.56,140.48
6107,Tweed Offshore,2487,1687638600,2023-06-25T06:30:00,-28.21444,153.68106,0.78,1.4,9.52,4.41,20.85,139.62,0.53,140.48
6108,Tweed Offshore,2487,1687640400,2023-06-25T07:00:00,-28.21444,153.68104,0.82,1.47,9.09,4.74,20.85,142.78,0.49,146.37
6109,Tweed Offshore,2487,1687642200,2023-06-25T07:30:00,-28.21444,153.68106,0.81,1.41,9.09,5.09,20.85,147.88,0.52,141.19
6110,Tweed Offshore,2487,1687644000,2023-06-25T08:00:00,-28.21444,153.68104,0.8,1.18,11.11,5.34,20.85,109.2,0.55,140.22
6111,Tweed Offshore,2487,1687645800,2023-06-25T08:30:00,-28.21444,153.68104,0.87,1.36,8.7,5.24,20.85,145.33,0.51,141.27
6112,Tweed Offshore,2487,1687647600,2023-06-25T09:00:00,-28.21444,153.68099,0.84,1.52,12.5,4.65,20.85,90.03,0.49,145.32
6113,Tweed Offshore,2487,1687649400,2023-06-25T09:30:00,-28.21445,153.68099,0.79,1.46,11.11,4.28,20.85,109.55,0.5,145.67
6114,Tweed Offshore,2487,1687651200,2023-06-25T10:00:00,-28.21445,153.68095,0.79,1.6,8.33,4.55,20.85,147.62,0.47,149.36
6115,Tweed Offshore,2487,1687653000,2023-06-25T10:30:00,-28.21444,153.68093,0.8,1.35,11.11,4.59,20.81,111.93,0.41,146.11
6116,Tweed Offshore,2487,1687654800,2023-06-25T11:00:00,-28.21441,153.68108,0.78,1.24,8.7,4.71,20.81,144.45,0.52,144.62
6117,Tweed Offshore,2487,1687658400,2023-06-25T12:00:00,-28.21438,153.68112,0.72,1.37,11.11,4.05,20.81,107.18,0.53,133.8
6118,Tweed Offshore,2487,1687660200,2023-06-25T12:30:00,-28.21438,153.6811,0.75,1.35,11.11,4.07,20.77,101.73,0.5,146.81
6119,Tweed Offshore,2487,1687663800,2023-06-25T13:30:00,-28.21442,153.68104,0.77,1.31,11.76,3.72,20.77,97.16,0.52,153.14
6120,Tweed Offshore,2487,1687665600,2023-06-25T14:00:00,-28.21445,153.68099,0.76,1.33,11.76,3.84,20.72,99.79,0.52,153.05
6121,Tweed Offshore,2487,1687667400,2023-06-25T14:30:00,-28.21444,153.68108,0.77,1.31,11.11,3.55,20.77,108.85,0.65,149.63
6122,Tweed Offshore,2487,1687669200,2023-06-25T15:00:00,-28.21444,153.68104,0.81,1.41,12.5,3.61,20.77,97.6,0.63,152.53
6123,Tweed Offshore,2487,1687671000,2023-06-25T15:30:00,-28.21447,153.68097,0.81,1.34,10.53,3.52,20.77,110.69,0.61,156.13
6124,Tweed Offshore,2487,1687672800,2023-06-25T16:00:00,-28.21447,153.68093,0.83,1.56,11.11,3.57,20.77,113.77,0.56,155.52
6125,Tweed Offshore,2487,1687674600,2023-06-25T16:30:00,-28.21448,153.68089,0.8,1.53,11.11,3.54,20.77,103.75,0.6,158.51
6126,Tweed Offshore,2487,1687676400,2023-06-25T17:00:00,-28.2145,153.68084,0.84,1.62,11.11,3.58,20.77,107.88,0.59,157.71
6127,Tweed Offshore,2487,1687678200,2023-06-25T17:30:00,-28.2145,153.68084,0.73,1.25,12.5,3.46,20.77,106.21,0.47,160.7
6128,Tweed Offshore,2487,1687680000,2023-06-25T18:00:00,-28.21448,153.68087,0.79,1.25,11.11,3.68,20.77,103.13,0.61,161.05
6129,Tweed Offshore,2487,1687681800,2023-06-25T18:30:00,-28.21448,153.68087,0.72,1.24,11.76,3.58,20.77,115.71,0.64,154.46
6130,Tweed Offshore,2487,1687683600,2023-06-25T19:00:00,-28.21448,153.68084,0.73,1.32,11.76,3.97,20.77,101.55,0.59,157.71
6131,Tweed Offshore,2487,1687685400,2023-06-25T19:30:00,-28.2145,153.6808,0.78,1.51,10.53,4.06,20.81,125.29,0.58,162.2
6132,Tweed Offshore,2487,1687687200,2023-06-25T20:00:00,-28.2145,153.68082,0.73,1.21,11.11,3.91,20.85,116.23,0.56,155.6
6133,Tweed Offshore,2487,1687689000,2023-06-25T20:30:00,-28.2145,153.68084,0.74,1.36,11.11,3.9,20.85,130.91,0.6,156.66
6134,Tweed Offshore,2487,1687690800,2023-06-25T21:00:00,-28.2145,153.68084,0.79,1.53,10.53,3.84,20.85,121.95,0.57,154.64
6135,Tweed Offshore,2487,1687692600,2023-06-25T21:30:00,-28.21448,153.68084,0.81,1.29,10.53,3.9,20.85,123.71,0.65,154.11
6136,Tweed Offshore,2487,1687694400,2023-06-25T22:00:00,-28.21448,153.68084,0.85,1.5,10.53,4.21,20.85,131.71,0.67,155.87
6137,Tweed Offshore,2487,1687696200,2023-06-25T22:30:00,-28.21448,153.68084,0.91,1.52,11.11,4.48,20.85,123.44,0.63,151.38
6138,Tweed Offshore,2487,1687698000,2023-06-25T23:00:00,-28.2145,153.68084,0.88,1.75,10,4.7,20.9,141.82,0.61,151.91
6139,Tweed Offshore,2487,1687699800,2023-06-25T23:30:00,-28.21447,153.68097,0.87,1.42,10.53,4.89,20.9,133.73,0.58,144.53
6140,Tweed Offshore,2487,1687701600,2023-06-26T00:00:00,-28.21445,153.68106,0.9,1.39,10,5.14,20.9,155.44,0.52,140.92
6141,Tweed Offshore,2487,1687703400,2023-06-26T00:30:00,-28.21448,153.68099,0.92,1.57,10,5.52,20.9,160.45,0.58,143.91
6142,Tweed Offshore,2487,1687705200,2023-06-26T01:00:00,-28.21444,153.6811,1.01,1.62,10,5.51,20.9,153.42,0.61,144.35
6143,Tweed Offshore,2487,1687707000,2023-06-26T01:30:00,-28.21444,153.68108,1.04,1.59,10,5.24,20.94,157.82,0.61,140.75
6144,Tweed Offshore,2487,1687708800,2023-06-26T02:00:00,-28.21445,153.68106,1.03,1.9,10,4.81,20.94,163.88,0.63,145.49
6145,Tweed Offshore,2487,1687710600,2023-06-26T02:30:00,-28.21445,153.68099,0.92,1.66,10,4.58,20.94,154.21,0.57,142.77
6146,Tweed Offshore,2487,1687712400,2023-06-26T03:00:00,-28.21445,153.68102,1.03,1.54,10,5.08,20.94,160.45,0.6,146.81
6147,Tweed Offshore,2487,1687714200,2023-06-26T03:30:00,-28.21445,153.68108,0.97,1.54,10,4.66,20.99,172.85,0.55,148.22
6148,Tweed Offshore,2487,1687716000,2023-06-26T04:00:00,-28.21445,153.68104,0.99,1.66,10,4.84,20.99,150.61,0.53,146.02
6149,Tweed Offshore,2487,1687717800,2023-06-26T04:30:00,-28.21444,153.68108,0.93,1.54,10,4.6,20.94,158.78,0.58,144.7
